batch,bo_category_policies,bo_design_mode,bo_random_fraction,budget,categorical_ucb_weight,coverage_error,coverage_weight,design_space,dumb_psi_unit,estimator,final_score_only,flow_samples_per_pair,fmpe_max_iter,initial,marginal_jitter_std,method,n_obs,noise_std,ode_steps,posterior_mean_predictive_rmse,posterior_quality_objective,posterior_samples,predictive_timeout_seconds,predictive_weight,prior_std_normalized_rmse,prior_std_normalized_rmse_alpha,prior_std_normalized_rmse_beta,prior_std_normalized_rmse_delta,prior_std_normalized_rmse_gamma,range_normalized_rmse,range_normalized_rmse_alpha,range_normalized_rmse_beta,range_normalized_rmse_delta,range_normalized_rmse_gamma,raw_rmse,replicate,reward_mode,rmse_alpha,rmse_beta,rmse_delta,rmse_gamma,round,rounds,seed,simulations,target_mode,target_psi_unit,target_seed,target_theta,validation
14,,categorical,0.2,136,1.0,0.32083333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9449220872944298,-0.4514620526840056,32,0.5,0.1,0.958729995950965,0.9431872806932627,0.996648588878632,0.8605950358514347,1.0344890783805305,0.2767615106212293,0.2722747152022432,0.28770766553826943,0.24843238780604077,0.29863127393836364,0.20238227317390375,1,rmse_coverage_predictive,0.2722747152022432,0.017262459932296165,0.014905943268362445,0.29863127393836364,4,30,10717,136,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,150,1.0,0.23083333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9121103614650182,-0.388434761646905,32,0.5,0.1,0.8297056568562993,0.8138651769636825,0.9055867805270328,0.6775921764236649,0.9217784935108169,0.23951539216706982,0.2349426395020223,0.26142038575592447,0.19560401272949365,0.26609453068083894,0.1777555264167741,1,rmse_coverage_predictive,0.2349426395020223,0.01568522314535547,0.011736240763769619,0.26609453068083894,5,30,10717,150,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,164,1.0,0.29583333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9550878145352779,-0.41706568758681284,32,0.5,0.1,0.8577066159421156,0.8534358468916136,0.9432564090954361,0.6969356890746756,0.937198518706737,0.2475985727999517,0.24636570796947468,0.2722946708530449,0.20118800384756064,0.2705459085297266,0.1832374049477053,1,rmse_coverage_predictive,0.24636570796947468,0.016337680251182693,0.012071280230853638,0.2705459085297266,6,30,10717,164,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,178,1.0,0.31000000000000005,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9166665395239719,-0.421502821528241,32,0.5,0.1,0.8741181256571516,1.0253117594807923,0.908885107713947,0.6771939619676471,0.8850816734662198,0.25233616757584376,0.29598201016976217,0.2623725308005447,0.19548905811780512,0.2555010712152633,0.1957495510062699,1,rmse_coverage_predictive,0.29598201016976217,0.01574235184803268,0.011729343487068307,0.2555010712152633,7,30,10717,178,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,192,1.0,0.30833333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8972297619030793,-0.4077407786156072,32,0.5,0.1,0.8346214835238366,0.8717856188991467,0.915485960571102,0.642410396286776,0.9088039583383213,0.24093446909196592,0.25166283087353347,0.26427803288752444,0.18544790761319216,0.26234910499361364,0.18202779666345528,1,rmse_coverage_predictive,0.25166283087353347,0.015856681973251466,0.011126874456791528,0.26234910499361364,8,30,10717,192,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,206,1.0,0.2816666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.957703358535621,-0.4110925591021565,32,0.5,0.1,0.8483777341116663,0.8292621101254417,0.9296123722687794,0.69926419849911,0.9353722555533344,0.2449055565819277,0.23938735125484045,0.2683559766856932,0.20186018661906455,0.27001871176811254,0.18070857306746183,1,rmse_coverage_predictive,0.23938735125484045,0.01610135860114159,0.012111611197143872,0.27001871176811254,9,30,10717,206,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,220,1.0,0.37000000000000005,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9742694866292763,-0.4531953521719606,32,0.5,0.1,0.911988501810379,1.0031894873255698,0.9741251809287896,0.72314548616149,0.9474938528256668,0.26326840350903297,0.28959586027781026,0.2812057177168148,0.2087541205492995,0.2735179154922072,0.19944884692818468,1,rmse_coverage_predictive,0.28959586027781026,0.016872343063008888,0.01252524723295797,0.2735179154922072,10,30,10717,220,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,234,1.0,0.19333333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9566019221980188,-0.386506098261469,32,0.5,0.1,0.8400881948101508,0.8705248914826619,0.9186297590392891,0.6603870819019654,0.9108110468166875,0.24251257270833376,0.25129889021689233,0.2651855693334673,0.19063732975272557,0.2629285015302497,0.18211708229928963,1,rmse_coverage_predictive,0.25129889021689233,0.01591113416000804,0.011438239785163534,0.2629285015302497,11,30,10717,234,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,248,1.0,0.3016666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0023746389175174,-0.42975100189967885,32,0.5,0.1,0.8802173824147104,1.0039807813638688,0.8169257693882183,0.6876702324956597,1.0122927464110945,0.2540968713412604,0.28982428719082026,0.235826156432115,0.19851329692253086,0.2922237448195755,0.20599448530267067,1,rmse_coverage_predictive,0.28982428719082026,0.014149569385926899,0.011910797815351851,0.2922237448195755,12,30,10717,248,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,262,1.0,0.39166666666666666,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9631320609120729,-0.44022672279983655,32,0.5,0.1,0.8521580855491625,0.8853344502618455,0.9453803547490178,0.6499724931073874,0.9279450440783994,0.2459968500419626,0.25557404159076297,0.2729078011504647,0.18763089693070112,0.26787466049592157,0.18538459142275332,1,rmse_coverage_predictive,0.25557404159076297,0.01637446806902788,0.011257853815842067,0.26787466049592157,13,30,10717,262,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,276,1.0,0.31,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9317499024512522,-0.4389348888558173,32,0.5,0.1,0.9292795480539885,1.027652066682316,0.9374605416269578,0.7622769640425519,0.9897286198641284,0.26825989861069205,0.2966575986661552,0.27062154803148825,0.22005040519350902,0.2857100425516157,0.20620010232315658,1,rmse_coverage_predictive,0.2966575986661552,0.016237292881889295,0.01320302431161054,0.2857100425516157,14,30,10717,276,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,290,1.0,0.3325,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9667627183763399,-0.43882461586539523,32,0.5,0.1,0.8972831844049499,1.0250219701895424,0.9408063540980653,0.7066810081260296,0.9166234052061619,0.2590233440277612,0.2958983552071065,0.2715874008969142,0.20400123513637966,0.26460638487064453,0.1987383518105714,1,rmse_coverage_predictive,0.2958983552071065,0.016295244053814852,0.012240074108182779,0.26460638487064453,15,30,10717,290,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,304,1.0,0.3175,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9791756152451176,-0.42928362704866846,32,0.5,0.1,0.872922657082515,0.9927901288581138,0.7826897724148937,0.7899869000177858,0.9262238270392665,0.25199106552415673,0.28659382407251766,0.2259430753978529,0.22804957469077333,0.267377787935483,0.19621283485821853,1,rmse_coverage_predictive,0.28659382407251766,0.013556584523871174,0.013682974481446399,0.267377787935483,16,30,10717,304,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,318,1.0,0.3383333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0049848159833632,-0.43949377493609054,32,0.5,0.1,0.8813088815616761,0.9346018722160172,0.8573490661348138,0.7164659191398329,1.0168186687560403,0.25441196000442085,0.2697963212545229,0.2474953570612045,0.2068258956402876,0.29353026606166843,0.19957741812831364,1,rmse_coverage_predictive,0.2697963212545229,0.01484972142367227,0.012409553738417256,0.29353026606166843,17,30,10717,318,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,332,1.0,0.295,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.91506767544898,-0.4165088564287053,32,0.5,0.1,0.8703627669091316,0.9378841255578075,0.7981109992160433,0.7567343133007032,0.9887216295619721,0.2512520888838073,0.2707438261797385,0.2303948001202919,0.2184503797445938,0.28541934949060505,0.19693229348844962,1,rmse_coverage_predictive,0.2707438261797385,0.013823688007217514,0.013107022784675628,0.28541934949060505,18,30,10717,332,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,346,1.0,0.32833333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9392446668961747,-0.4331136823292949,32,0.5,0.1,0.890640902158824,0.9655518383522502,0.8238692050905911,0.7392726868038161,1.0338698783886384,0.2571058823063441,0.2787308068946049,0.23783055366804792,0.21340964236536056,0.2984525262973631,0.2044091231679502,1,rmse_coverage_predictive,0.2787308068946049,0.014269833220082875,0.012804578541921633,0.2984525262973631,19,30,10717,346,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,360,1.0,0.37916666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9282980138277185,-0.42964732927470883,32,0.5,0.1,0.8384021767755648,0.8950144263623769,0.8387685908563258,0.6635890287355327,0.9562366611480241,0.2420258612252703,0.2583684099944584,0.2421316358593514,0.19156165218587107,0.27604174686140037,0.18927258533513083,1,rmse_coverage_predictive,0.2583684099944584,0.014527898151561084,0.011493699131152264,0.27604174686140037,20,30,10717,360,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,374,1.0,0.31916666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9448401075536342,-0.4135990893410108,32,0.5,0.1,0.8290406177688192,0.9114416951227491,0.8007921694713552,0.6821638240163848,0.9217647824647874,0.23932341191898068,0.26311055401488403,0.23116878730461568,0.19692373371364214,0.26609057264278096,0.18732547955218698,1,rmse_coverage_predictive,0.26311055401488403,0.013870127238276941,0.011815424022818528,0.26609057264278096,21,30,10717,374,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,388,1.0,0.35166666666666674,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0176757903445346,-0.44943756021130343,32,0.5,0.1,0.8998118763321111,1.023958453737045,0.9121129663867867,0.7310275269757658,0.9321485582288468,0.2597533145101833,0.295591344452038,0.26330433333737974,0.2110294697422424,0.26908811050907316,0.20012031351470838,1,rmse_coverage_predictive,0.295591344452038,0.015798260000242783,0.012661768184534544,0.26908811050907316,22,30,10717,388,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,402,1.0,0.28500000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8959788366416618,-0.3953192603316389,32,0.5,0.1,0.8122326746173647,0.8728093989486052,0.8647398169030165,0.6443630424728155,0.8670184401450218,0.23447137666747264,0.25195837071710636,0.24962888303397215,0.18601158801376316,0.2502866649050489,0.17781685016340812,1,rmse_coverage_predictive,0.25195837071710636,0.014977732982038328,0.01116069528082579,0.2502866649050489,23,30,10717,402,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,416,1.0,0.31583333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9313280000618941,-0.41137771335086937,32,0.5,0.1,0.8289130282980954,0.8661950093915324,0.8039128288833358,0.6805651308657714,0.9649791440517421,0.23928658001134664,0.25004896092145584,0.23206964408039374,0.196462230753213,0.278565484290324,0.18738732969169805,1,rmse_coverage_predictive,0.25004896092145584,0.013924178644823624,0.01178773384519278,0.278565484290324,24,30,10717,416,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,430,1.0,0.30250000000000005,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9957202969178289,-0.42316911705841753,32,0.5,0.1,0.8590005083558392,0.9042749784063072,0.7893857583823821,0.7413959479576508,1.0009453486770166,0.24797208736663462,0.2610417011021623,0.22787604004826262,0.21402257506472377,0.28894803325138974,0.19492663682929043,1,rmse_coverage_predictive,0.2610417011021623,0.013672562402895756,0.012841354503883426,0.28894803325138974,25,30,10717,430,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,444,1.0,0.3858333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9944837236123637,-0.45480510885092285,32,0.5,0.1,0.8968503765305085,1.0242040625346205,0.9489438267206695,0.6719798553435588,0.9422737615231851,0.25889840315635315,0.29566224560473575,0.27393648690150607,0.19398387518630472,0.2720110049328661,0.20112916600676076,1,rmse_coverage_predictive,0.29566224560473575,0.016436189214090364,0.011639032511178283,0.2720110049328661,26,30,10717,444,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,458,1.0,0.2866666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9097553655396408,-0.38992894962751157,32,0.5,0.1,0.7873443853274811,0.8526679863536651,0.7951743793623849,0.6405239342732358,0.861011241320638,0.22728674640688082,0.24614404572533238,0.22954707098878327,0.18490333293752545,0.24855253597588212,0.17512711550989762,1,rmse_coverage_predictive,0.24614404572533238,0.013772824259326995,0.011094199976251527,0.24855253597588212,27,30,10717,458,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,472,1.0,0.20250000000000004,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.852909321095994,-0.35906960354873024,32,0.5,0.1,0.7730269936562126,0.7927314930351678,0.7578356495076951,0.6775209630987201,0.8640198689832675,0.22315367143913079,0.22884187044947407,0.21876830812238135,0.19558345521333032,0.24942105197133738,0.16947674449274255,1,rmse_coverage_predictive,0.22884187044947407,0.01312609848734288,0.011735007312799818,0.24942105197133738,28,30,10717,472,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,486,1.0,0.32083333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9406958719796309,-0.42180385485114363,32,0.5,0.1,0.8574549888658642,0.9117747934367857,0.7802300503331185,0.7377559989657253,1.0000591127278278,0.2475259343198472,0.26320671121552186,0.22523301479483065,0.21297181229956139,0.28869219896947484,0.19555489729763725,1,rmse_coverage_predictive,0.26320671121552186,0.013513980887689838,0.012778308737973683,0.28869219896947484,29,30,10717,486,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,500,1.0,0.29083333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9622620913226749,-0.40039915530648956,32,0.5,0.1,0.8018169391893577,0.8284090114622163,0.8530603988408656,0.648006881790875,0.8777914646634736,0.23146461284088873,0.2391410828834112,0.24625732545289167,0.18706347381934585,0.2533965692079062,0.17445813702566546,1,rmse_coverage_predictive,0.2391410828834112,0.014775439527173499,0.01122380842916075,0.2533965692079062,30,30,10717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,,categorical,0.2,500,1.0,0.32,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo_marginal_random,10,0.06,8,0.8805032524317622,-0.40754173469234856,32,0.5,0.1,0.829622578284495,0.9177631977174731,0.9092200143942284,0.6400277906054154,0.8514793104208634,0.23949140944917233,0.26493541462725745,0.2624692100315516,0.184760108597439,0.24580090454044126,0.1809556254850983,1,rmse_coverage_predictive,0.26493541462725745,0.015748152601893096,0.01108560651584634,0.24580090454044126,30,30,10717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
