pred0,prey0,psi0_unit,psi1_unit,psi2_unit,psi3_unit,replicate,reward_delta_negative_rmse,round,t_span,t_start
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,-0.01424616327551717,19,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.00837807338719157,20,7.73136771492393,3.026309113141371
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.007813111008245222,1,4.088024812618443,6.8143156283974315
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,-0.00026885853310185115,2,4.088024812618443,6.8143156283974315
13.670210864663588,23.870317741097644,0.09675794352744105,0.34680843458654353,0.2754255615210167,0.11497807376529412,3,-0.008734525813685223,3,7.305106738252201,1.4596343738917736
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.0023872979051986487,4,4.088024812618443,6.8143156283974315
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.0020150122667370596,5,4.088024812618443,6.8143156283974315
12.644191714103375,38.73168019738628,0.46829200493465717,0.30576766856413495,0.25006818056176494,0.4763256015495534,3,-0.004733773458136997,6,7.00081816674118,6.191843106379034
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.010017578720621534,7,4.088024812618443,6.8143156283974315
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.005524923521696867,8,4.088024812618443,6.8143156283974315
25.941773999068996,41.297691572347176,0.5324422893086794,0.8376709599627599,0.9979600766562721,0.11481659877224526,3,-0.006189185840617645,9,15.975520919875265,0.46207699980997635
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.00019204765689076475,10,4.088024812618443,6.8143156283974315
11.304175538299425,42.58385146699968,0.5645962866749921,0.252167021531977,0.6446933483848756,0.9831757612117388,3,0.005815353314199495,11,11.736320180618506,8.124649696830485
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,-0.001720998873144558,12,4.088024812618443,6.8143156283974315
29.741203270769894,58.75746386139451,0.9689365965348629,0.9896481308307957,0.5821653935936857,0.5690089989455616,3,0.008198930301863305,13,10.98598472312423,5.129055809175082
21.31521523427147,21.590973083664522,0.039774327091613104,0.6526086093708587,0.5553718050472577,0.7405885395992113,3,0.003881393079056439,14,10.664461660567092,6.913792705173064
28.762472292684407,44.08170867068337,0.6020427167670843,0.9504988917073762,0.6228626896446416,0.19755692305713912,3,0.007671282011858543,15,11.4743522757357,1.6843007314747556
19.083058437152413,39.19287811428468,0.47982195285711693,0.5633223374860965,0.6884860397372315,0.46325961302152197,3,6.462986653932301e-05,16,12.261832476846779,3.5847804922716704
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,-0.0071276728817900314,17,4.088024812618443,6.8143156283974315
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,0.0032902415112922023,18,4.088024812618443,6.8143156283974315
9.994297287389434,50.46251672205325,0.7615629180513314,0.1997718914955774,0.5916727746099478,0.09128571468972002,3,0.007644258860020431,19,11.100073295319374,0.8124361699228957
10.863052720163097,38.05021485323348,0.45125537133083693,0.2345221088065239,0.0073354010515368495,0.42825077013702795,3,-0.0016590021735396476,20,4.088024812618443,6.8143156283974315
9.494880842010062,42.91381869668298,0.5728454674170744,0.1797952336804025,0.7437641757018665,0.2584760512082861,4,-0.009055512639769475,1,12.925170108422398,1.8286740933453254
9.494880842010062,42.91381869668298,0.5728454674170744,0.1797952336804025,0.7437641757018665,0.2584760512082861,4,0.005372226484044479,2,12.925170108422398,1.8286740933453254
23.89687628858439,48.41064511370563,0.7102661278426408,0.7558750515433756,0.45199052451365007,0.4288686430999038,4,-0.0005985321399429588,3,9.4238862941638,4.535763534292266
9.494880842010062,42.91381869668298,0.5728454674170744,0.1797952336804025,0.7437641757018665,0.2584760512082861,4,0.0006351554855647812,4,12.925170108422398,1.8286740933453254
