batch,batch_size,batch_sizes,batch_theta_mode,budget,coverage_error,design_space,estimator,final_simulations,initial,initial_design_mode,method,policy,policy_label,posterior_mean_predictive_rmse,pred0,prey0,prior_std_normalized_rmse,prior_std_normalized_rmse_alpha,prior_std_normalized_rmse_beta,prior_std_normalized_rmse_delta,prior_std_normalized_rmse_gamma,psi0_unit,psi1_unit,range_normalized_rmse,range_normalized_rmse_alpha,range_normalized_rmse_beta,range_normalized_rmse_delta,range_normalized_rmse_gamma,raw_rmse,replicate,reward_abs_neg_coverage_error,reward_abs_neg_predictive_rmse,reward_abs_neg_prior_std_rmse,reward_abs_neg_range_rmse,reward_abs_neg_range_rmse_alpha,reward_abs_neg_range_rmse_beta,reward_abs_neg_range_rmse_delta,reward_abs_neg_range_rmse_gamma,reward_abs_neg_raw_rmse,reward_abs_rmse_coverage,reward_abs_rmse_coverage_predictive,reward_abs_rmse_predictive,reward_delta_neg_coverage_error,reward_delta_neg_predictive_rmse,reward_delta_neg_prior_std_rmse,reward_delta_neg_range_rmse,reward_delta_neg_range_rmse_alpha,reward_delta_neg_range_rmse_beta,reward_delta_neg_range_rmse_delta,reward_delta_neg_range_rmse_gamma,reward_delta_neg_raw_rmse,reward_delta_rmse_coverage,reward_delta_rmse_coverage_predictive,reward_delta_rmse_predictive,rmse_alpha,rmse_beta,rmse_delta,rmse_gamma,role,seed,simulations,t_end,t_span,t_start,target_mode,validation
56,56,"14,56,112,224",paired,556,0.37749999999999995,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,short_late,short late,1.0688000467894105,15.0,40.0,0.9630686849198937,1.0273769625288058,0.9520400290773797,0.8366816562518311,1.0361760918215581,0.0,1.0,0.2780139822432998,0.2965781829376131,0.2748302835335622,0.2415291897315083,0.2991182727705155,0.2108982483468361,2,-0.37749999999999995,-1.0688000467894105,-0.9630686849198937,-0.2780139822432998,-0.2965781829376131,-0.2748302835335622,-0.2415291897315083,-0.2991182727705155,-0.2108982483468361,-0.3723889822432998,-0.47926898692224085,-0.38489398692224086,-0.03999999999999987,0.04987504306772461,-0.010233770418041521,-0.002954235052840537,0.008123993304518018,0.0066709912374843805,-0.010465762215671415,-0.01614616253769313,-0.002695155690202816,-0.01295423505284049,-0.007966730746068018,0.0020332692539319352,0.2965781829376131,0.01648981701201373,0.014491751383890498,0.2991182727705155,one_batch_probe,20717,556,40.0,2.0,38.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.32916666666666666,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,short_late,short late,1.0581794189583589,15.0,40.0,0.9026569736193835,0.8641036623497531,0.8931944957162512,0.8661213150502832,0.9872084213612461,0.0,1.0,0.26057462335252196,0.24944524103268575,0.25784304127023483,0.25002768719757684,0.2849825239095905,0.1896723200480263,2,-0.32916666666666666,-1.0581794189583589,-0.9026569736193835,-0.26057462335252196,-0.24944524103268575,-0.25784304127023483,-0.25002768719757684,-0.2849825239095905,-0.1896723200480263,-0.3428662900191886,-0.4486842319150245,-0.36639256524835784,0.008333333333333415,0.06049567089877628,0.05017794088246874,0.01448512383793732,0.055256935209445385,0.023658233500811754,-0.018964259681739953,-0.00201041367676813,0.01853077260860697,0.0165684571712707,0.02261802426114834,0.020534690927814958,0.24944524103268575,0.01547058247621409,0.015001661231854611,0.2849825239095905,one_batch_probe,20717,612,40.0,2.0,38.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.32583333333333336,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,short_late,short late,1.0645435804039354,15.0,40.0,1.0033734198980506,1.0511839645070487,0.9301354202594614,0.9204053093251433,1.1117689855005493,0.0,1.0,0.2896489570379275,0.3034506724379813,0.26850696763480286,0.26569812655121616,0.32094006152770965,0.2211326089965643,2,-0.32583333333333336,-1.0645435804039354,-1.0033734198980506,-0.2896489570379275,-0.3034506724379813,-0.26850696763480286,-0.26569812655121616,-0.32094006152770965,-0.2211326089965643,-0.37110729037126083,-0.4775616484116544,-0.396103315078321,0.011666666666666714,0.05413150945319978,-0.05053850539619842,-0.014589209847468199,0.001251503804149845,0.012994307136243721,-0.034634699035379274,-0.03796795129488728,-0.01292951633993103,-0.01167254318080152,-0.0062593922354815534,-0.009176058902148232,0.3034506724379813,0.01611041805808817,0.015941887593072968,0.32094006152770965,one_batch_probe,20717,724,40.0,2.0,38.0,validation_set,100
14,14,"14,56,112,224",paired,514,0.33,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,medium_early,medium early,0.9942291407174446,15.0,40.0,0.9055286531758063,1.0642060927010404,0.9776701997195735,0.7068201190582939,0.8734182012243175,0.5,0.0,0.2614036058349855,0.3072098370470928,0.28222907649338547,0.20404139300347465,0.25213411679598924,0.19898877288746242,2,-0.33,-0.9942291407174446,-0.9055286531758063,-0.2614036058349855,-0.3072098370470928,-0.28222907649338547,-0.20404139300347465,-0.25213411679598924,-0.19898877288746242,-0.3439036058349855,-0.44332651990673,-0.36082651990673,0.007500000000000062,0.12444594913969054,0.04730626132604587,0.013656141355473772,-0.0025076608049616755,-0.0007278017223388833,0.027022034512362236,0.030837993436833133,0.009214319769170864,0.015531141355473788,0.02797573626944283,0.026100736269442815,0.3072098370470928,0.016933744589603127,0.012242483580208479,0.25213411679598924,one_batch_probe,20717,514,13.0,13.0,0.0,validation_set,100
56,56,"14,56,112,224",paired,556,0.3458333333333334,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,medium_early,medium early,1.0685999364555432,15.0,40.0,0.8748159357925909,0.9236312613291026,0.8917303035302013,0.7694644519721947,0.9144377263388651,0.5,0.0,0.2525376080106134,0.2666293786801555,0.2574203653938542,0.22212525423899723,0.2639754337294466,0.1878765769934747,2,-0.3458333333333334,-1.0685999364555432,-0.8748159357925909,-0.2525376080106134,-0.2666293786801555,-0.2574203653938542,-0.22212525423899723,-0.2639754337294466,-0.1878765769934747,-0.3389959413439468,-0.4458559349895011,-0.35939760165616774,-0.008333333333333304,0.050075153401591965,0.07801897870926133,0.022522139179845857,0.038072797561975624,0.024080909377192372,0.008938173276839656,0.018996676503375776,0.020326515663158573,0.02043880584651253,0.025446321186671728,0.027529654520005054,0.2666293786801555,0.015445221923631253,0.013327515254339834,0.2639754337294466,one_batch_probe,20717,556,13.0,13.0,0.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.4008333333333334,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,medium_early,medium early,1.0580442295262507,15.0,40.0,0.9524625759806978,0.9916566400700654,0.9394886628087686,0.8444436915642758,1.034261309479682,0.5,0.0,0.2749522623177502,0.28626661404406606,0.2712070161866221,0.243769896320058,0.29856552272025466,0.2071042387918484,2,-0.4008333333333334,-1.0580442295262507,-0.9524625759806978,-0.2749522623177502,-0.28626661404406606,-0.2712070161866221,-0.243769896320058,-0.29856552272025466,-0.2071042387918484,-0.37516059565108356,-0.48096501860370866,-0.3807566852703753,-0.0633333333333333,0.060630860330884495,0.0003723385211543695,0.0001074848727090627,0.01843556219806508,0.01029425858442451,-0.012706468804221105,-0.01559341248743229,0.0010988538647848933,-0.015725848460624248,-0.009662762427535831,0.006170570905797479,0.28626661404406606,0.016272420971197323,0.014626193779203479,0.29856552272025466,one_batch_probe,20717,612,13.0,13.0,0.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.3825,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,medium_early,medium early,1.06700042489639,15.0,40.0,0.9206847359943587,0.9717336565831508,0.9114576638040427,0.8063820337428526,0.9931655898473887,0.5,0.0,0.2657787900825613,0.2805153441044508,0.2631151637761058,0.2327824421255569,0.2867022103241317,0.2008303499224882,2,-0.3825,-1.06700042489639,-0.9206847359943587,-0.2657787900825613,-0.2805153441044508,-0.2631151637761058,-0.2327824421255569,-0.2867022103241317,-0.2008303499224882,-0.3614037900825613,-0.4681038325722003,-0.37247883257220027,-0.04499999999999993,0.05167466496074513,0.032150178507493465,0.009280957107898002,0.02418683213768036,0.018386110994940807,-0.0017190146097200154,-0.0037301000913093074,0.0073727427341450935,-0.00196904289210198,0.0031984236039725444,0.014448423603972527,0.2805153441044508,0.015786909826566345,0.013966946527533414,0.2867022103241317,one_batch_probe,20717,724,13.0,13.0,0.0,validation_set,100
14,14,"14,56,112,224",paired,514,0.35333333333333333,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,medium_middle,medium middle,1.0988943365692072,15.0,40.0,0.9184431011244996,0.9648625227444537,0.9871719075911582,0.7878140080653139,0.9339239660970728,0.5,0.5,0.2651316858347923,0.27853181861874593,0.2849719832920958,0.22742231481393352,0.269600626614394,0.19412819195049455,2,-0.35333333333333333,-1.0988943365692072,-0.9184431011244996,-0.2651316858347923,-0.27853181861874593,-0.2849719832920958,-0.22742231481393352,-0.269600626614394,-0.19412819195049455,-0.3534650191681256,-0.46335445282504634,-0.375021119491713,-0.015833333333333255,0.019780753287927944,0.03439181337735264,0.009928061355666984,0.02617035762338521,-0.003470708521049193,0.0036411127019033707,0.013371483618428381,0.014074900706138732,0.005969728022333698,0.007947803351126492,0.011906136684459778,0.27853181861874593,0.017098318997525747,0.01364533888883601,0.269600626614394,one_batch_probe,20717,514,26.5,13.0,13.5,validation_set,100
56,56,"14,56,112,224",paired,556,0.32916666666666666,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,medium_middle,medium middle,1.0745377736347574,15.0,40.0,0.8822366460208335,0.9587713272019223,0.8898594172106898,0.7217096416203223,0.9586061980503997,0.5,0.5,0.25467978253454043,0.27677344192566233,0.25688028703375765,0.20833962793312072,0.27672577324562103,0.19594291650282147,2,-0.32916666666666666,-1.0745377736347574,-0.8822366460208335,-0.25467978253454043,-0.27677344192566233,-0.25688028703375765,-0.20833962793312072,-0.27672577324562103,-0.19594291650282147,-0.3369714492012071,-0.44442522656468286,-0.3621335598980162,0.008333333333333415,0.04413731622237771,0.07059826848101869,0.020379964655918847,0.027928734316468806,0.024620987737288935,0.02272379958271617,0.00624633698720134,0.012260176153811808,0.02246329798925223,0.026877029611489966,0.024793696278156585,0.27677344192566233,0.015412817222025458,0.012500377675987242,0.27672577324562103,one_batch_probe,20717,556,26.5,13.0,13.5,validation_set,100
112,112,"14,56,112,224",paired,612,0.3916666666666668,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,medium_middle,medium middle,1.0740898805933288,15.0,40.0,0.9459172282156428,0.9822237525472473,1.0369914936346858,0.8234265001074647,0.9410271665731738,0.5,0.5,0.27306278317070304,0.2835435739687988,0.29935365899866895,0.23770275574745808,0.27165114396788637,0.19667061112793774,2,-0.3916666666666668,-1.0740898805933288,-0.9459172282156428,-0.27306278317070304,-0.2835435739687988,-0.29935365899866895,-0.23770275574745808,-0.27165114396788637,-0.19667061112793774,-0.37097944983736975,-0.4783884378967026,-0.38047177123003595,-0.054166666666666696,0.04458520926380638,0.006917686286209368,0.001996964019756242,0.021158602273332328,-0.017852384227622364,-0.006639328231621194,0.011320966264936005,0.011532481528695543,-0.011544702646910432,-0.007086181720529772,0.006455484946136847,0.2835435739687988,0.017961219539920137,0.014262165344847484,0.27165114396788637,one_batch_probe,20717,612,26.5,13.0,13.5,validation_set,100
224,224,"14,56,112,224",paired,724,0.3641666666666667,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,medium_middle,medium middle,1.0949889964768693,15.0,40.0,0.8573596633158722,0.91059989863971,0.8336709816371148,0.7583222254324087,0.9268455475542549,0.5,0.5,0.24749841620387286,0.2628675483018413,0.2406600828318839,0.2189087704929386,0.2675572631888276,0.18779460522488325,2,-0.3641666666666667,-1.0949889964768693,-0.8573596633158722,-0.24749841620387286,-0.2628675483018413,-0.2406600828318839,-0.2189087704929386,-0.2675572631888276,-0.18779460522488325,-0.33854008287053955,-0.4480389825182265,-0.3569973158515598,-0.026666666666666616,0.023686093380265838,0.09547525118597999,0.02756133098658642,0.04183462794028986,0.04084119193916269,0.01215465702289828,0.015414847043994762,0.020408487431750028,0.020894664319919765,0.023263273657946337,0.02992994032461299,0.2628675483018413,0.014439604969913034,0.013134526229576317,0.2675572631888276,one_batch_probe,20717,724,26.5,13.0,13.5,validation_set,100
14,14,"14,56,112,224",paired,514,0.35333333333333333,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,medium_late,medium late,1.023059670780614,15.0,40.0,0.9502620511634696,0.9313492020326095,1.0513855686831326,0.8264660176710521,0.9918474162670841,0.5,1.0,0.27431702551995757,0.2688573562515352,0.30350887055064724,0.23858018888922997,0.28632168638841793,0.19672374247570662,2,-0.35333333333333333,-1.023059670780614,-0.9502620511634696,-0.27431702551995757,-0.2688573562515352,-0.30350887055064724,-0.23858018888922997,-0.28632168638841793,-0.19672374247570662,-0.3626503588532909,-0.46495632593135233,-0.376622992598019,-0.015833333333333255,0.09561541907652105,0.0025728633383825805,0.0007427216705017115,0.035844819990595966,-0.022007595779600653,-0.007516761373393077,-0.003349576155595557,0.011479350180926662,-0.0032156116628315745,0.006345930244820497,0.010304263578153783,0.2688573562515352,0.018210532233038833,0.014314811333353798,0.28632168638841793,one_batch_probe,20717,514,40.0,13.0,27.0,validation_set,100
56,56,"14,56,112,224",paired,556,0.355,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,medium_late,medium late,1.038398459439041,15.0,40.0,0.9185632404576148,1.0074426352472325,0.9134652034741501,0.7859928096784876,0.9673523134305893,0.5,1.0,0.2651663670729495,0.2908236383265479,0.2636946905605784,0.22689658012449257,0.279250559280179,0.20186314948513437,2,-0.355,-1.038398459439041,-0.9185632404576148,-0.2651663670729495,-0.2908236383265479,-0.2636946905605784,-0.22689658012449257,-0.279250559280179,-0.20186314948513437,-0.3539163670729495,-0.4577562130168536,-0.3690062130168536,-0.017499999999999905,0.08027663041809419,0.034271674044237366,0.009893380117509787,0.013878537915583244,0.017806584210468157,0.004166847391344319,0.003721550952643371,0.006339943171498913,0.005518380117509825,0.013546043159319232,0.017921043159319194,0.2908236383265479,0.015821681433634705,0.013613794807469553,0.279250559280179,one_batch_probe,20717,556,40.0,13.0,27.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.32833333333333337,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,medium_late,medium late,1.0437500395895458,15.0,40.0,0.884126057792057,0.9508685817284582,0.840022921643181,0.7971355219823345,0.9484772058142542,0.5,1.0,0.2552252087319034,0.27449211581244154,0.24249372996807325,0.23011320409855687,0.2738017850485419,0.1941105730014122,2,-0.32833333333333337,-1.0437500395895458,-0.884126057792057,-0.2552252087319034,-0.27449211581244154,-0.24249372996807325,-0.23011320409855687,-0.2738017850485419,-0.1941105730014122,-0.33730854206523675,-0.44168354602419135,-0.359600212690858,0.009166666666666712,0.07492505026758933,0.06870885670979521,0.019834538458555873,0.0302100604296896,0.03900754480297333,0.0009502234172800161,0.009170325184280459,0.01409251965522107,0.022126205125222564,0.029618710151981475,0.027327043485314784,0.27449211581244154,0.014549623798084395,0.013806792245913411,0.2738017850485419,one_batch_probe,20717,612,40.0,13.0,27.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.3925,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,medium_late,medium late,1.1126228353171284,15.0,40.0,0.8445190277657368,0.9315160272679363,0.852510182415633,0.6934364324341659,0.9006134689452119,0.5,1.0,0.24379164400815462,0.2689055145487969,0.24609849165228137,0.2001778554658797,0.2599847143656604,0.18725952296721254,2,-0.3925,-1.1126228353171284,-0.8445190277657368,-0.24379164400815462,-0.2689055145487969,-0.24609849165228137,-0.2001778554658797,-0.2599847143656604,-0.18725952296721254,-0.34191664400815464,-0.45317892753986744,-0.3550539275398675,-0.05499999999999994,0.006052254540006796,0.10831588673611536,0.03126810318230466,0.03579666169333423,0.03540278311876521,0.030885572049957177,0.022987395867161975,0.020943569689420738,0.01751810318230468,0.01812332863630539,0.03187332863630532,0.2689055145487969,0.014765909499136882,0.012010671327952782,0.2599847143656604,one_batch_probe,20717,724,40.0,13.0,27.0,validation_set,100
14,14,"14,56,112,224",paired,514,0.37083333333333335,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,long_early,long early,1.0930671580977365,15.0,40.0,0.9514857177658383,0.9220859934467678,0.9467520913067901,0.8286389813048712,1.1084658050049243,1.0,0.0,0.27467026764109553,0.2661832982662375,0.2733037873859082,0.23920746945869234,0.3199865154535442,0.2083985442446237,2,-0.37083333333333335,-1.0930671580977365,-0.9514857177658383,-0.27467026764109553,-0.2661832982662375,-0.2733037873859082,-0.23920746945869234,-0.3199865154535442,-0.2083985442446237,-0.36737860097442887,-0.4766853167842025,-0.38397698345086917,-0.03333333333333327,0.025607931759398683,0.001349196736013858,0.00038947954936374707,0.03851887797589365,0.008197487385138369,-0.008144041942855451,-0.0370144052207218,-0.0001954515879904195,-0.007943853783969557,-0.005383060608029677,0.0029502727253036265,0.2661832982662375,0.01639822724315449,0.01435244816752154,0.3199865154535442,one_batch_probe,20717,514,24.0,24.0,0.0,validation_set,100
56,56,"14,56,112,224",paired,556,0.3266666666666667,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,long_early,long early,1.0459698708907865,15.0,40.0,0.8959050584652564,0.9334193883112908,0.8880690948346417,0.7992038792965835,0.9629278714185092,1.0,0.0,0.2586255133366316,0.2694549675541698,0.25636346548088385,0.23071028742463787,0.27797333288683485,0.1938448937960443,2,-0.3266666666666667,-1.0459698708907865,-0.8959050584652564,-0.2586255133366316,-0.2694549675541698,-0.25636346548088385,-0.23071028742463787,-0.27797333288683485,-0.1938448937960443,-0.34029218000329825,-0.4448891670923769,-0.36322250042571025,0.010833333333333361,0.07270521896634863,0.05692985603659584,0.016434233853827696,0.03524720868796133,0.025137809290162738,0.00035314009119902234,0.004998777345987526,0.014358198860588978,0.019142567187161064,0.026413089083795915,0.023704755750462547,0.2694549675541698,0.01538180792885303,0.013842617245478271,0.27797333288683485,one_batch_probe,20717,556,24.0,24.0,0.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.37250000000000005,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,long_early,long early,1.0882234637435366,15.0,40.0,0.966653465379722,1.1307203015192822,0.9994626615849834,0.7624458059144915,0.9739850925001308,1.0,0.0,0.27904881922503355,0.32641083523016623,0.28852001835553504,0.22009914564361643,0.28116527767081656,0.2156803314450693,2,-0.37250000000000005,-1.0882234637435366,-0.966653465379722,-0.27904881922503355,-0.32641083523016623,-0.28852001835553504,-0.22009914564361643,-0.28116527767081656,-0.2156803314450693,-0.37217381922503356,-0.48099616559938724,-0.3878711655993872,-0.034999999999999976,0.03045162611359853,-0.013818550877869762,-0.00398907203457427,-0.02170865898803509,-0.007018743584488452,0.010964281872220455,0.0018068325620058112,-0.007477238788436008,-0.01273907203457425,-0.009693909423214409,-0.0009439094232144285,0.32641083523016623,0.0173112011013321,0.013205948738616986,0.28116527767081656,one_batch_probe,20717,612,24.0,24.0,0.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.36166666666666664,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,long_early,long early,1.107847173867222,15.0,40.0,0.9407730856884855,1.0890783219091242,0.9621282489323203,0.7370888072757065,0.974796964636791,1.0,0.0,0.27157779713430097,0.31438983116140945,0.2777425017580092,0.21277921064864466,0.2813996449691407,0.211227024389411,2,-0.36166666666666664,-1.107847173867222,-0.9407730856884855,-0.27157779713430097,-0.31438983116140945,-0.2777425017580092,-0.21277921064864466,-0.2813996449691407,-0.211227024389411,-0.3619944638009676,-0.4727791811876898,-0.38236251452102316,-0.02416666666666656,0.010827915989913173,0.012061828813366704,0.0034819500561583117,-0.00968765491927831,0.0037587730130373975,0.018284216867192227,0.001572465263681655,-0.003023931732777707,-0.0025597166105083002,-0.0014769250115169719,0.00456474165514964,0.31438983116140945,0.01666455010548055,0.01276675263891868,0.2813996449691407,one_batch_probe,20717,724,24.0,24.0,0.0,validation_set,100
14,14,"14,56,112,224",paired,514,0.3366666666666667,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,long_middle,long middle,1.018897695066589,15.0,40.0,0.8949427851139355,0.9806551081418103,0.8608332211102462,0.7406277088365546,0.9976551023671311,1.0,0.5,0.2583477289474221,0.2830907453339279,0.24850114596768663,0.2138008035330403,0.2879982209550334,0.20215724964633483,2,-0.3366666666666667,-1.018897695066589,-0.8949427851139355,-0.2583477289474221,-0.2830907453339279,-0.24850114596768663,-0.2138008035330403,-0.2879982209550334,-0.20215724964633483,-0.34251439561408875,-0.44440416512074765,-0.360237498454081,0.0008333333333333526,0.09977739479054626,0.05789212938791666,0.016712018243037197,0.021611430908203222,0.03300012880335995,0.0172626239827966,-0.005026110722211041,0.006045843010298452,0.016920351576370563,0.026898091055425177,0.02668975772209181,0.2830907453339279,0.014910068758061197,0.012828048211982418,0.2879982209550334,one_batch_probe,20717,514,32.0,24.0,8.0,validation_set,100
56,56,"14,56,112,224",paired,556,0.32583333333333336,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,long_middle,long middle,1.07555336687866,15.0,40.0,0.8692523651758552,0.9157606498281897,0.8207406593585701,0.7770151551198177,0.9634929963968437,1.0,0.5,0.2509315435139995,0.264357328845786,0.23692742030777073,0.22430495448642276,0.27813647041601847,0.1921118839532857,2,-0.32583333333333336,-1.07555336687866,-0.8692523651758552,-0.2509315435139995,-0.264357328845786,-0.23692742030777073,-0.22430495448642276,-0.27813647041601847,-0.1921118839532857,-0.33238987684733284,-0.43994521353519883,-0.3584868802018655,0.011666666666666714,0.04312172297847505,0.08358254932599696,0.024128203676459792,0.04034484739634514,0.04457385446327586,0.006758473029414125,0.004835639816803905,0.01609120870334757,0.02704487034312647,0.031357042640974,0.02844037597430732,0.264357328845786,0.014215645218466242,0.013458297269185366,0.27813647041601847,one_batch_probe,20717,556,32.0,24.0,8.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.38000000000000006,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,long_middle,long middle,1.018449816648058,15.0,40.0,0.9702035127359981,1.0661666116034725,1.0406745472353125,0.822055922466634,0.9519169696385738,1.0,0.5,0.2800736296234246,0.30777579010512807,0.3004168649925498,0.23730710406251862,0.2747947593335017,0.20661905198206598,2,-0.38000000000000006,-1.018449816648058,-0.9702035127359981,-0.2800736296234246,-0.30777579010512807,-0.3004168649925498,-0.23730710406251862,-0.2747947593335017,-0.20661905198206598,-0.3750736296234246,-0.47691861128823043,-0.3819186112882304,-0.04249999999999998,0.10022527320907715,-0.017368598234145938,-0.0050138824329653,-0.0030736138629969267,-0.018915590221503242,-0.006243676546681731,0.008177350899320646,0.0015840406745672997,-0.015638882432965295,-0.005616355112057603,0.005008644887942393,0.30777579010512807,0.018025011899552988,0.014238426243751117,0.2747947593335017,one_batch_probe,20717,612,32.0,24.0,8.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.32083333333333336,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,long_middle,long middle,1.0255350057995458,15.0,40.0,0.8591796298542231,0.9710014693442875,0.9374876932230032,0.7157260744223166,0.8125032824272851,1.0,0.5,0.24802379528928942,0.28030397985472333,0.2706293860221311,0.2066123208668793,0.23454949441342382,0.1830308242814278,2,-0.32083333333333336,-1.0255350057995458,-0.8591796298542231,-0.24802379528928942,-0.28030397985472333,-0.2706293860221311,-0.2066123208668793,-0.23454949441342382,-0.1830308242814278,-0.32823212862262274,-0.43078562920257735,-0.350577295869244,0.01666666666666672,0.09314008405758933,0.09365528464762907,0.027035951901169863,0.02439819638740781,0.010871888748915481,0.024451106648957582,0.04842261581939855,0.025172268375205475,0.03120261856783657,0.04051662697359548,0.036349960306928775,0.28030397985472333,0.016237763161327867,0.012396739252012758,0.23454949441342382,one_batch_probe,20717,724,32.0,24.0,8.0,validation_set,100
14,14,"14,56,112,224",paired,514,0.2916666666666667,wide_window,rectified_fmpe,514,500,categorical,rectified_fmpe,long_late,long late,1.082917133671348,15.0,40.0,0.8690914262197231,1.0204629143800774,0.8398675482995531,0.7407500844568066,0.8752851577424555,1.0,1.0,0.2508850844391765,0.2945822691576839,0.24244887754718902,0.21383613033168763,0.2526730607201454,0.19429270146589994,2,-0.2916666666666667,-1.082917133671348,-0.8690914262197231,-0.2508850844391765,-0.2945822691576839,-0.24244887754718902,-0.21383613033168763,-0.2526730607201454,-0.19429270146589994,-0.3238017511058432,-0.432093464472978,-0.3591767978063113,0.04583333333333339,0.035757956185787254,0.08374348828212907,0.02417466275128277,0.010119907084447266,0.03905239722385756,0.017227297184149254,0.03029904951267698,0.01391039119073334,0.03563299608461612,0.039208791703194856,0.027750458369861508,0.2945822691576839,0.014546932652831341,0.012830167819901258,0.2526730607201454,one_batch_probe,20717,514,40.0,24.0,16.0,validation_set,100
56,56,"14,56,112,224",paired,556,0.3558333333333334,wide_window,rectified_fmpe,556,500,categorical,rectified_fmpe,long_late,long late,1.0306960639849638,15.0,40.0,0.9029511014950304,1.0089545102882436,0.9389485546364812,0.7110162484324205,0.9528850926229763,1.0,1.0,0.26065953075661247,0.2912600790575023,0.27105110038729124,0.2052527112153279,0.27507423236632844,0.20057069670856958,2,-0.3558333333333334,-1.0306960639849638,-0.9029511014950304,-0.26065953075661247,-0.2912600790575023,-0.27105110038729124,-0.2052527112153279,-0.27507423236632844,-0.20057069670856958,-0.34961786408994583,-0.4526874704884422,-0.36372913715510885,-0.018333333333333313,0.08797902587217132,0.049883813006821764,0.014400216433846813,0.013442097184628854,0.01045017438375534,0.02581071630050899,0.00789787786649393,0.007632395948063697,0.009816883100513485,0.018614785687730617,0.023198119021063945,0.2912600790575023,0.016263066023237474,0.012315162672919674,0.27507423236632844,one_batch_probe,20717,556,40.0,24.0,16.0,validation_set,100
112,112,"14,56,112,224",paired,612,0.3225,wide_window,rectified_fmpe,612,500,categorical,rectified_fmpe,long_late,long late,1.0171185045509452,15.0,40.0,0.8591063591293078,0.9352977296359442,0.8723957384457633,0.7129164973660966,0.9158154710694266,1.0,1.0,0.2480026438529126,0.2699971979888791,0.25183895721577193,0.20580126583202052,0.2643731543749787,0.18919067693270775,2,-0.3225,-1.0171185045509452,-0.8591063591293078,-0.2480026438529126,-0.2699971979888791,-0.25183895721577193,-0.20580126583202052,-0.2643731543749787,-0.18919067693270775,-0.3286276438529126,-0.4303394943080071,-0.3497144943080071,0.015000000000000069,0.10155658530618994,0.09372855537254443,0.027057103337546684,0.03470497825325203,0.029662317555274653,0.02526216168381637,0.018598955857843658,0.019012415723925535,0.030807103337546715,0.04096276186816572,0.03721276186816569,0.2699971979888791,0.015110337432946314,0.01234807594992123,0.2643731543749787,one_batch_probe,20717,612,40.0,24.0,16.0,validation_set,100
224,224,"14,56,112,224",paired,724,0.3575,wide_window,rectified_fmpe,724,500,categorical,rectified_fmpe,long_late,long late,1.0389815224005057,15.0,40.0,0.7923038325472497,0.8285337409427427,0.7415021131679033,0.6811839433491493,0.9179955327292035,1.0,1.0,0.22871841550056343,0.2391770891829901,0.21405322232108265,0.1966408665301411,0.2650024839680398,0.17870097060720738,2,-0.3575,-1.0389815224005057,-0.7923038325472497,-0.22871841550056343,-0.2391770891829901,-0.21405322232108265,-0.1966408665301411,-0.2650024839680398,-0.17870097060720738,-0.3180934155005634,-0.42199156774061397,-0.332616567740614,-0.019999999999999907,0.07969356745662948,0.16053108195460253,0.04634133168989585,0.06552508705914104,0.06744805244996394,0.034422560985695794,0.017969626264782546,0.0295021220494259,0.0413413316898959,0.04931068843555886,0.05431068843555881,0.2391770891829901,0.01284319333926496,0.011798451991808465,0.2650024839680398,one_batch_probe,20717,724,40.0,24.0,16.0,validation_set,100
